Block Row,Block Column,Status
24,9,Restored
24,10,Restored
24,11,Restored
24,12,Restored
24,13,Restored
24,14,Restored
24,15,Outage
24,16,Outage
24,17,Restored
24,18,Restored
24,19,Restored
24,20,Outage
24,21,Outage
24,22,Outage
24,23,Restored
24,24,Outage
24,25,Outage
24,26,Outage
24,27,Outage
24,28,Outage
24,29,Outage
24,30,Restored
24,31,Restored
24,32,Restored
24,33,Restored
24,34,Outage
24,35,Restored
24,36,Restored
24,37,Same
24,38,Same
24,39,Same
24,40,Same
24,41,Same
24,42,Same
24,43,Same
24,44,Same
24,45,Restored
24,46,Restored
24,47,Restored
24,48,Restored
24,49,Restored
24,50,Restored
24,51,Restored
24,52,Restored
24,53,Restored
24,54,Restored
24,55,Restored
24,56,Restored
24,57,Restored
24,58,Restored
24,59,Restored
24,60,Restored
24,61,Restored
24,62,Restored
24,63,Restored
25,0,Restored
25,1,Restored
25,2,Restored
25,3,Restored
25,4,Restored
25,5,Outage
25,6,Outage
25,7,Restored
25,8,Restored
25,9,Outage
25,10,Outage
25,11,Restored
25,12,Restored
25,13,Restored
25,14,Outage
25,15,Outage
25,16,Outage
25,17,Restored
25,18,Restored
25,19,Restored
25,20,Outage
25,21,Restored
25,22,Outage
25,23,Outage
25,24,Restored
25,25,Outage
25,26,Outage
25,27,Outage
25,28,Outage
25,29,Outage
25,30,Restored
25,31,Restored
25,32,Restored
25,33,Restored
25,34,Restored
25,35,Restored
25,36,Restored
25,37,Same
25,38,Same
25,39,Same
25,40,Same
25,41,Same
25,42,Same
25,43,Same
25,44,Same
25,45,Same
25,46,Restored
25,47,Restored
25,48,Restored
25,49,Restored
25,50,Restored
25,51,Restored
25,52,Restored
25,53,Restored
25,54,Outage
25,55,Restored
25,56,Restored
25,57,Restored
25,58,Restored
25,59,Restored
25,60,Restored
25,61,Restored
25,62,Restored
25,63,Outage
26,0,Restored
26,1,Restored
26,2,Restored
26,3,Restored
26,4,Restored
26,5,Outage
26,6,Outage
26,7,Restored
26,8,Restored
26,9,Outage
26,10,Outage
26,11,Restored
26,12,Restored
26,13,Restored
26,14,Restored
26,15,Restored
26,16,Restored
26,17,Restored
26,18,Restored
26,19,Restored
26,20,Outage
26,21,Outage
26,22,Outage
26,23,Outage
26,24,Outage
26,25,Outage
26,26,Outage
26,27,Restored
26,28,Restored
26,29,Restored
26,30,Restored
26,31,Restored
26,32,Restored
26,33,Restored
26,34,Restored
26,35,Same
26,36,Restored
26,37,Same
26,38,Same
26,39,Same
26,40,Same
26,41,Same
26,42,Same
26,43,Same
26,44,Same
26,45,Same
26,46,Same
26,47,Restored
26,48,Restored
26,49,Restored
26,50,Restored
26,51,Restored
26,52,Restored
26,53,Restored
26,54,Outage
26,55,Restored
26,56,Restored
26,57,Restored
26,58,Restored
26,59,Restored
26,60,Restored
26,61,Restored
26,62,Restored
26,63,Outage
27,0,Restored
27,1,Restored
27,2,Restored
27,3,Restored
27,4,Outage
27,5,Outage
27,6,Outage
27,7,Restored
27,8,Restored
27,9,Restored
27,10,Restored
27,11,Restored
27,12,Restored
27,13,Restored
27,14,Restored
27,15,Restored
27,16,Restored
27,17,Restored
27,18,Restored
27,19,Restored
27,20,Outage
27,21,Outage
27,22,Outage
27,23,Outage
27,24,Outage
27,25,Outage
27,26,Outage
27,27,Outage
27,28,Restored
27,29,Restored
27,30,Restored
27,31,Restored
27,32,Restored
27,33,Restored
27,34,Restored
27,35,Restored
27,36,Same
27,37,Same
27,38,Same
27,39,Same
27,40,Same
27,41,Same
27,42,Same
27,43,Same
27,44,Same
27,45,Same
27,46,Same
27,47,Restored
27,48,Restored
27,49,Restored
27,50,Restored
27,51,Restored
27,52,Restored
27,53,Restored
27,54,Restored
27,55,Restored
27,56,Restored
27,57,Outage
27,58,Outage
27,59,Restored
27,60,Restored
27,61,Restored
27,62,Restored
27,63,Restored
28,0,Restored
28,1,Outage
28,2,Outage
28,3,Restored
28,4,Restored
28,5,Restored
28,6,Restored
28,7,Restored
28,8,Restored
28,9,Restored
28,10,Restored
28,11,Restored
28,12,Restored
28,13,Outage
28,14,Outage
28,15,Outage
28,16,Outage
28,17,Restored
28,18,Restored
28,19,Restored
28,20,Outage
28,21,Outage
28,22,Outage
28,23,Outage
28,24,Outage
28,25,Outage
28,26,Outage
28,27,Outage
28,28,Restored
28,29,Restored
28,30,Restored
28,31,Restored
28,32,Restored
28,33,Restored
28,34,Restored
28,35,Restored
28,36,Same
28,37,Same
28,38,Same
28,39,Same
28,40,Same
28,41,Same
28,42,Same
28,43,Same
28,44,Same
28,45,Same
28,46,Same
28,47,Restored
28,48,Restored
28,49,Restored
28,50,Restored
28,51,Restored
28,52,Restored
28,53,Restored
28,54,Restored
28,55,Restored
28,56,Restored
28,57,Restored
28,58,Restored
28,59,Restored
28,60,Restored
28,61,Restored
28,62,Restored
28,63,Restored
29,0,Restored
29,1,Restored
29,2,Outage
29,3,Restored
29,4,Restored
29,5,Restored
29,6,Restored
29,7,Restored
29,8,Restored
29,9,Restored
29,10,Restored
29,11,Restored
29,12,Restored
29,13,Outage
29,14,Outage
29,15,Restored
29,16,Restored
29,17,Restored
29,18,Restored
29,19,Restored
29,20,Restored
29,21,Outage
29,22,Outage
29,23,Outage
29,24,Outage
29,25,Outage
29,26,Restored
29,27,Outage
29,28,Restored
29,29,Restored
29,30,Restored
29,31,Restored
29,32,Restored
29,33,Restored
29,34,Restored
29,35,Restored
29,36,Same
29,37,Same
29,38,Same
29,39,Same
29,40,Same
29,41,Same
29,42,Same
29,43,Same
29,44,Same
29,45,Same
29,46,Same
29,47,Restored
29,48,Restored
29,49,Restored
29,50,Restored
29,51,Restored
29,52,Restored
29,53,Restored
29,54,Restored
29,55,Restored
29,56,Restored
29,57,Restored
29,58,Restored
29,59,Restored
29,60,Restored
29,61,Restored
29,62,Restored
29,63,Restored
30,0,Restored
30,1,Restored
30,2,Restored
30,3,Restored
30,4,Restored
30,5,Restored
30,6,Restored
30,7,Restored
30,8,Restored
30,9,Restored
30,10,Restored
30,11,Restored
30,12,Outage
30,13,Outage
30,14,Outage
30,15,Outage
30,16,Outage
30,17,Restored
30,18,Restored
30,19,Restored
30,20,Outage
30,21,Outage
30,22,Outage
30,23,Outage
30,24,Outage
30,25,Outage
30,26,Outage
30,27,Restored
30,28,Restored
30,29,Restored
30,30,Restored
30,31,Restored
30,32,Restored
30,33,Restored
30,34,Restored
30,35,Restored
30,36,Same
30,37,Same
30,38,Same
30,39,Same
30,40,Same
30,41,Restored
30,42,Same
30,43,Same
30,44,Same
30,45,Same
30,46,Same
30,47,Restored
30,48,Restored
30,49,Restored
30,50,Restored
30,51,Outage
30,52,Restored
30,53,Restored
30,54,Restored
30,55,Restored
30,56,Restored
30,57,Restored
30,58,Restored
30,59,Restored
30,60,Restored
30,61,Restored
30,62,Restored
30,63,Restored
31,0,Restored
31,1,Restored
31,2,Restored
31,3,Restored
31,4,Restored
31,5,Restored
31,6,Restored
31,7,Restored
31,8,Restored
31,9,Restored
31,10,Restored
31,11,Restored
31,12,Outage
31,13,Outage
31,14,Outage
31,15,Outage
31,16,Outage
31,17,Outage
31,18,Restored
31,19,Restored
31,20,Restored
31,21,Outage
31,22,Restored
31,23,Outage
31,24,Outage
31,25,Outage
31,26,Outage
31,27,Outage
31,28,Restored
31,29,Restored
31,30,Restored
31,31,Restored
31,32,Restored
31,33,Restored
31,34,Restored
31,35,Same
31,36,Same
31,37,Same
31,38,Same
31,39,Restored
31,40,Restored
31,41,Restored
31,42,Restored
31,43,Restored
31,44,Same
31,45,Same
31,46,Restored
31,47,Restored
31,48,Restored
31,49,Restored
31,50,Restored
31,51,Restored
31,52,Restored
31,53,Restored
31,54,Restored
31,55,Restored
31,56,Restored
31,57,Restored
31,58,Restored
31,59,Restored
31,60,Restored
31,61,Restored
31,62,Restored
31,63,Restored
32,0,Restored
32,1,Restored
32,2,Restored
32,3,Restored
32,4,Restored
32,5,Restored
32,6,Restored
32,7,Restored
32,8,Restored
32,9,Restored
32,10,Outage
32,11,Outage
32,12,Outage
32,13,Outage
32,14,Outage
32,15,Outage
32,16,Outage
32,17,Outage
32,18,Restored
32,19,Restored
32,20,Restored
32,21,Restored
32,22,Restored
32,23,Restored
32,24,Outage
32,25,Outage
32,26,Outage
32,27,Outage
32,28,Restored
32,29,Outage
32,30,Outage
32,31,Restored
32,32,Restored
32,33,Restored
32,34,Restored
32,35,Same
32,36,Same
32,37,Same
32,38,Restored
32,39,Restored
32,40,Restored
32,41,Restored
32,42,Restored
32,43,Restored
32,44,Same
32,45,Same
32,46,Restored
32,47,Restored
32,48,Restored
32,49,Restored
32,50,Restored
32,51,Restored
32,52,Restored
32,53,Restored
32,54,Restored
32,55,Restored
32,56,Restored
32,57,Restored
32,58,Restored
32,59,Restored
32,60,Restored
32,61,Restored
32,62,Restored
32,63,Restored
33,0,Restored
33,1,Restored
33,2,Restored
33,3,Restored
33,4,Restored
33,5,Restored
33,6,Restored
33,7,Restored
33,8,Restored
33,9,Restored
33,10,Outage
33,11,Outage
33,12,Outage
33,13,Outage
33,14,Outage
33,15,Outage
33,16,Outage
33,17,Outage
33,18,Restored
33,19,Restored
33,20,Restored
33,21,Restored
33,22,Outage
33,23,Outage
33,24,Outage
33,25,Outage
33,26,Outage
33,27,Outage
33,28,Restored
33,29,Outage
33,30,Outage
33,31,Restored
33,32,Restored
33,33,Restored
33,34,Restored
33,35,Same
33,36,Same
33,37,Restored
33,38,Same
33,39,Restored
33,40,Restored
33,41,Restored
33,42,Restored
33,43,Restored
33,44,Same
33,45,Same
33,46,Same
33,47,Restored
33,48,Restored
33,49,Restored
33,50,Restored
33,51,Restored
33,52,Restored
33,53,Restored
33,54,Restored
33,55,Restored
33,56,Restored
33,57,Restored
33,58,Restored
33,59,Restored
33,60,Restored
33,61,Restored
33,62,Restored
33,63,Restored
34,0,Restored
34,1,Restored
34,2,Restored
34,3,Restored
34,4,Restored
34,5,Restored
34,6,Restored
34,7,Restored
34,8,Restored
34,9,Restored
34,10,Restored
34,11,Outage
34,12,Outage
34,13,Restored
34,14,Outage
34,15,Outage
34,16,Outage
34,17,Outage
34,18,Outage
34,19,Restored
34,20,Restored
34,21,Outage
34,22,Outage
34,23,Outage
34,24,Restored
34,25,Outage
34,26,Outage
34,27,Outage
34,28,Restored
34,29,Restored
34,30,Restored
34,31,Restored
34,32,Restored
34,33,Restored
34,34,Restored
34,35,Restored
34,36,Restored
34,37,Restored
34,38,Restored
34,39,Same
34,40,Same
34,41,Same
34,42,Same
34,43,Same
34,44,Same
34,45,Same
34,46,Same
34,47,Restored
34,48,Same
34,49,Restored
34,50,Restored
34,51,Restored
34,52,Restored
34,53,Restored
34,54,Restored
34,55,Restored
34,56,Restored
34,57,Restored
34,58,Restored
34,59,Restored
34,60,Restored
34,61,Restored
34,62,Restored
34,63,Restored
35,0,Restored
35,1,Restored
35,2,Restored
35,3,Restored
35,4,Restored
35,5,Restored
35,6,Restored
35,7,Restored
35,8,Restored
35,9,Restored
35,10,Restored
35,11,Restored
35,12,Restored
35,13,Outage
35,14,Outage
35,15,Outage
35,16,Restored
35,17,Outage
35,18,Outage
35,19,Outage
35,20,Outage
35,21,Outage
35,22,Outage
35,23,Outage
35,24,Outage
35,25,Outage
35,26,Outage
35,27,Restored
35,28,Restored
35,29,Restored
35,30,Restored
35,31,Restored
35,32,Restored
35,33,Restored
35,34,Restored
35,35,Restored
35,36,Restored
35,37,Restored
35,38,Restored
35,39,Same
35,40,Same
35,41,Same
35,42,Same
35,43,Same
35,44,Same
35,45,Same
35,46,Restored
35,47,Restored
35,48,Restored
35,49,Restored
35,50,Restored
35,51,Restored
35,52,Restored
35,53,Restored
35,54,Restored
35,55,Restored
35,56,Restored
35,57,Restored
35,58,Restored
35,59,Restored
35,60,Restored
35,61,Restored
35,62,Restored
35,63,Restored
36,0,Restored
36,1,Restored
36,2,Restored
36,3,Restored
36,4,Restored
36,5,Restored
36,6,Restored
36,7,Restored
36,8,Restored
36,9,Restored
36,10,Restored
36,11,Restored
36,12,Outage
36,13,Outage
36,14,Restored
36,15,Restored
36,16,Restored
36,17,Outage
36,18,Outage
36,19,Outage
36,20,Outage
36,21,Outage
36,22,Outage
36,23,Outage
36,24,Restored
36,25,Outage
36,26,Restored
36,27,Restored
36,28,Restored
36,29,Restored
36,30,Restored
36,31,Outage
36,32,Restored
36,33,Restored
36,34,Restored
36,35,Restored
36,36,Restored
36,37,Restored
36,38,Restored
36,39,Same
36,40,Same
36,41,Same
36,42,Same
36,43,Same
36,44,Same
36,45,Restored
36,46,Restored
36,47,Restored
36,48,Restored
36,49,Restored
36,50,Restored
36,51,Restored
36,52,Restored
36,53,Restored
36,54,Restored
36,55,Restored
36,56,Restored
36,57,Restored
36,58,Restored
36,59,Restored
36,60,Restored
36,61,Restored
36,62,Restored
36,63,Restored
37,0,Restored
37,1,Restored
37,2,Restored
37,3,Restored
37,4,Restored
37,5,Restored
37,6,Restored
37,7,Restored
37,8,Restored
37,9,Restored
37,10,Restored
37,11,Outage
37,12,Outage
37,13,Outage
37,14,Restored
37,15,Restored
37,16,Restored
37,17,Restored
37,18,Outage
37,19,Outage
37,20,Outage
37,21,Outage
37,22,Restored
37,23,Restored
37,24,Outage
37,25,Restored
37,26,Restored
37,27,Restored
37,28,Restored
37,29,Restored
37,30,Restored
37,31,Outage
37,32,Restored
37,33,Restored
37,34,Restored
37,35,Restored
37,36,Restored
37,37,Restored
37,38,Restored
37,39,Same
37,40,Same
37,41,Same
37,42,Same
37,43,Same
37,44,Restored
37,45,Restored
37,46,Restored
37,47,Restored
37,48,Restored
37,49,Restored
37,50,Restored
37,51,Restored
37,52,Restored
37,53,Restored
37,54,Restored
37,55,Restored
37,56,Restored
37,57,Restored
37,58,Restored
37,59,Restored
37,60,Restored
37,61,Restored
37,62,Restored
37,63,Restored
38,0,Restored
38,1,Restored
38,2,Restored
38,3,Restored
38,4,Restored
38,5,Restored
38,6,Restored
38,7,Restored
38,8,Restored
38,9,Restored
38,10,Restored
38,11,Outage
38,12,Restored
38,13,Restored
38,14,Restored
38,15,Restored
38,16,Restored
38,17,Restored
38,18,Restored
38,19,Restored
38,20,Outage
38,21,Outage
38,22,Restored
38,23,Restored
38,24,Restored
38,25,Restored
38,26,Restored
38,27,Restored
38,28,Restored
38,29,Restored
38,30,Restored
38,31,Restored
38,32,Restored
38,33,Restored
38,34,Restored
38,35,Restored
38,36,Restored
38,37,Outage
38,38,Restored
38,39,Same
38,40,Same
38,41,Same
38,42,Same
38,43,Restored
38,44,Outage
38,45,Outage
38,46,Restored
38,47,Restored
38,48,Outage
38,49,Restored
38,50,Restored
38,51,Restored
38,52,Restored
38,53,Restored
38,54,Restored
38,55,Restored
38,56,Restored
38,57,Restored
38,58,Restored
38,59,Restored
38,60,Restored
38,61,Restored
38,62,Restored
38,63,Restored
39,0,Restored
39,1,Restored
39,2,Restored
39,3,Restored
39,4,Restored
39,5,Restored
39,6,Restored
39,7,Restored
39,8,Restored
39,9,Restored
39,10,Outage
39,11,Outage
39,12,Outage
39,13,Outage
39,14,Outage
39,15,Outage
39,16,Restored
39,17,Restored
39,18,Restored
39,19,Restored
39,20,Outage
39,21,Restored
39,22,Restored
39,23,Restored
39,24,Restored
39,25,Outage
39,26,Restored
39,27,Restored
39,28,Restored
39,29,Restored
39,30,Restored
39,31,Restored
39,32,Restored
39,33,Restored
39,34,Restored
39,35,Restored
39,36,Restored
39,37,Restored
39,38,Restored
39,39,Same
39,40,Same
39,41,Same
39,42,Same
39,43,Same
39,44,Restored
39,45,Restored
39,46,Outage
39,47,Restored
39,48,Restored
39,49,Restored
39,50,Restored
39,51,Restored
39,52,Restored
39,53,Restored
39,54,Restored
39,55,Restored
39,56,Restored
39,57,Restored
39,58,Restored
39,59,Restored
39,60,Restored
39,61,Restored
39,62,Restored
39,63,Restored
40,0,Restored
40,1,Restored
40,2,Restored
40,3,Restored
40,4,Restored
40,5,Outage
40,6,Outage
40,7,Restored
40,8,Restored
40,9,Restored
40,10,Outage
40,11,Outage
40,12,Outage
40,13,Outage
40,14,Outage
40,15,Outage
40,16,Restored
40,17,Restored
40,18,Restored
40,19,Restored
40,20,Restored
40,21,Restored
40,22,Restored
40,23,Restored
40,24,Restored
40,25,Restored
40,26,Restored
40,27,Restored
40,28,Restored
40,29,Restored
40,30,Restored
40,31,Restored
40,32,Restored
40,33,Restored
40,34,Restored
40,35,Restored
40,36,Restored
40,37,Restored
40,38,Restored
40,39,Restored
40,40,Same
40,41,Same
40,42,Restored
40,43,Same
40,44,Restored
40,45,Restored
40,46,Restored
40,47,Restored
40,48,Restored
40,49,Restored
40,50,Restored
40,51,Restored
40,52,Restored
40,53,Restored
40,54,Restored
40,55,Restored
40,56,Restored
40,57,Restored
40,58,Restored
40,59,Restored
40,60,Restored
40,61,Restored
40,62,Restored
40,63,Restored
41,0,Outage
41,1,Restored
41,2,Restored
41,3,Restored
41,4,Restored
41,5,Restored
41,6,Outage
41,7,Restored
41,8,Restored
41,9,Restored
41,10,Restored
41,11,Restored
41,12,Restored
41,13,Outage
41,14,Outage
41,15,Outage
41,16,Restored
41,17,Outage
41,18,Restored
41,19,Outage
41,20,Restored
41,21,Restored
41,22,Restored
41,23,Restored
41,24,Restored
41,25,Outage
41,26,Outage
41,27,Restored
41,28,Restored
41,29,Restored
41,30,Restored
41,31,Restored
41,32,Outage
41,33,Outage
41,34,Restored
41,35,Restored
41,36,Restored
41,37,Restored
41,38,Restored
41,39,Restored
41,40,Restored
41,41,Same
41,42,Same
41,43,Same
41,44,Restored
41,45,Restored
41,46,Restored
41,47,Restored
41,48,Restored
41,49,Restored
41,50,Restored
41,51,Restored
41,52,Restored
41,53,Restored
41,54,Restored
41,55,Restored
41,56,Restored
41,57,Restored
41,58,Restored
41,59,Restored
41,60,Restored
41,61,Restored
41,62,Restored
41,63,Restored
42,0,Restored
42,1,Restored
42,2,Restored
42,3,Restored
42,4,Restored
42,5,Restored
42,6,Restored
42,7,Restored
42,8,Restored
42,9,Restored
42,10,Restored
42,11,Restored
42,12,Restored
42,13,Restored
42,14,Restored
42,15,Restored
42,16,Restored
42,17,Restored
42,18,Outage
42,19,Outage
42,20,Outage
42,21,Restored
42,22,Restored
42,23,Restored
42,24,Restored
42,25,Outage
42,26,Outage
42,27,Restored
42,28,Restored
42,29,Restored
42,30,Restored
42,31,Outage
42,32,Outage
42,33,Restored
42,34,Restored
42,35,Restored
42,36,Restored
42,37,Restored
42,38,Same
42,39,Restored
42,40,Restored
42,41,Same
42,42,Restored
42,43,Restored
42,44,Restored
42,45,Restored
42,46,Restored
42,47,Restored
42,48,Restored
42,49,Restored
42,50,Restored
42,51,Restored
42,52,Restored
42,53,Restored
42,54,Restored
42,55,Restored
42,56,Restored
42,57,Restored
42,58,Restored
42,59,Restored
42,60,Restored
42,61,Restored
42,62,Restored
42,63,Restored
43,0,Restored
43,1,Restored
43,2,Restored
43,3,Restored
43,4,Restored
43,5,Restored
43,6,Restored
43,7,Restored
43,8,Restored
43,9,Restored
43,10,Restored
43,11,Restored
43,12,Restored
43,13,Restored
43,14,Restored
43,15,Restored
43,16,Restored
43,17,Restored
43,18,Outage
43,19,Outage
43,20,Outage
43,21,Restored
43,22,Restored
43,23,Restored
43,24,Restored
43,25,Restored
43,26,Restored
43,27,Restored
43,28,Restored
43,29,Restored
43,30,Outage
43,31,Outage
43,32,Outage
43,33,Restored
43,34,Restored
43,35,Restored
43,36,Restored
43,37,Restored
43,38,Same
43,39,Same
43,40,Restored
43,41,Same
43,42,Restored
43,43,Restored
43,44,Restored
43,45,Restored
43,46,Restored
43,47,Restored
43,48,Restored
43,49,Restored
43,50,Restored
43,51,Restored
43,52,Restored
43,53,Restored
43,54,Restored
43,55,Restored
43,56,Restored
43,57,Restored
43,58,Restored
43,59,Restored
43,60,Restored
43,61,Restored
43,62,Restored
43,63,Restored
44,0,Restored
44,1,Restored
44,2,Restored
44,3,Restored
44,4,Restored
44,5,Restored
44,6,Restored
44,7,Restored
44,8,Restored
44,9,Restored
44,10,Restored
44,11,Restored
44,12,Restored
44,13,Restored
44,14,Restored
44,15,Restored
44,16,Restored
44,17,Restored
44,18,Outage
44,19,Outage
44,20,Restored
44,21,Restored
44,22,Restored
44,23,Restored
44,24,Restored
44,25,Outage
44,26,Restored
44,27,Restored
44,28,Restored
44,29,Outage
44,30,Outage
44,31,Restored
44,32,Restored
44,33,Restored
44,34,Restored
44,35,Restored
44,36,Restored
44,37,Restored
44,38,Restored
44,39,Same
44,40,Same
44,41,Same
44,42,Restored
44,43,Restored
44,44,Restored
44,45,Restored
44,46,Restored
44,47,Restored
44,48,Restored
44,49,Restored
44,50,Restored
44,51,Restored
44,52,Restored
44,53,Restored
44,54,Restored
44,55,Restored
44,56,Restored
44,57,Restored
44,58,Restored
44,59,Restored
44,60,Restored
44,61,Restored
44,62,Restored
44,63,Restored
45,0,Restored
45,1,Restored
45,2,Restored
45,3,Restored
45,4,Restored
45,5,Restored
45,6,Restored
45,7,Restored
45,8,Restored
45,9,Restored
45,10,Restored
45,11,Restored
45,12,Restored
45,13,Restored
45,14,Restored
45,15,Restored
45,16,Restored
45,17,Outage
45,18,Outage
45,19,Outage
45,20,Restored
45,21,Restored
45,22,Restored
45,23,Outage
45,24,Outage
45,25,Restored
45,26,Outage
45,27,Outage
45,28,Restored
45,29,Outage
45,30,Outage
45,31,Restored
45,32,Restored
45,33,Restored
45,34,Restored
45,35,Restored
45,36,Restored
45,37,Restored
45,38,Restored
45,39,Restored
45,40,Same
45,41,Same
45,42,Restored
45,43,Restored
45,44,Restored
45,45,Restored
45,46,Restored
45,47,Restored
45,48,Restored
45,49,Restored
45,50,Restored
45,51,Restored
45,52,Restored
45,53,Restored
45,54,Restored
45,55,Restored
45,56,Restored
45,57,Restored
45,58,Restored
45,59,Restored
45,60,Restored
45,61,Restored
45,62,Restored
45,63,Restored
46,0,Restored
46,1,Restored
46,2,Restored
46,3,Restored
46,4,Restored
46,5,Restored
46,6,Restored
46,7,Restored
46,8,Restored
46,9,Restored
46,10,Restored
46,11,Restored
46,12,Restored
46,13,Restored
46,14,Restored
46,15,Restored
46,16,Restored
46,17,Outage
46,18,Outage
46,19,Outage
46,20,Restored
46,21,Restored
46,22,Outage
46,23,Outage
46,24,Restored
46,25,Restored
46,26,Restored
46,27,Outage
46,28,Restored
46,29,Restored
46,30,Outage
46,31,Outage
46,32,Restored
46,33,Restored
46,34,Restored
46,35,Restored
46,36,Restored
46,37,Restored
46,38,Restored
46,39,Restored
46,40,Same
46,41,Same
46,42,Restored
46,43,Restored
46,44,Restored
46,45,Restored
46,46,Restored
46,47,Restored
46,48,Restored
46,49,Restored
46,50,Restored
46,51,Restored
46,52,Restored
46,53,Restored
46,54,Restored
46,55,Restored
46,56,Restored
46,57,Restored
46,58,Restored
46,59,Restored
46,60,Restored
46,61,Restored
46,62,Restored
46,63,Restored
47,0,Restored
47,1,Restored
47,2,Restored
47,3,Restored
47,4,Restored
47,5,Restored
47,6,Restored
47,7,Restored
47,8,Restored
47,9,Restored
47,10,Restored
47,11,Restored
47,12,Restored
47,13,Restored
47,14,Outage
47,15,Restored
47,16,Restored
47,17,Outage
47,18,Outage
47,19,Restored
47,20,Restored
47,21,Outage
47,22,Outage
47,23,Outage
47,24,Restored
47,25,Outage
47,26,Restored
47,27,Restored
47,28,Restored
47,29,Restored
47,30,Outage
47,31,Restored
47,32,Restored
47,33,Restored
47,34,Restored
47,35,Restored
47,36,Restored
47,37,Restored
47,38,Restored
47,39,Restored
47,40,Same
47,41,Same
47,42,Restored
47,43,Restored
47,44,Outage
47,45,Restored
47,46,Restored
47,47,Restored
47,48,Restored
47,49,Restored
47,50,Restored
47,51,Restored
47,52,Restored
47,53,Restored
47,54,Restored
47,55,Restored
47,56,Restored
47,57,Restored
47,58,Restored
47,59,Restored
47,60,Restored
47,61,Restored
47,62,Restored
47,63,Restored
